Name,Id,Description,Level,Power,BaseIntensity,Variance,BaseMana,BaseRangeConstant,BaseRangeMod,Boost,BoostVariance,MaxBoost,Category,ComponentLoss,CritFrequency,CritMultiplier,DamageRatio,DamageType,Destination,DotDuration,Duration,ElementalModifier,GetDamagePerTick,GetNumTicks,IconID,IsBeneficial,IsFellowshipSpell,IsHarmful,IsImpenBaneType,IsNegativeRedirectable,IsOtherNegativeRedirectable,IsPortalSpell,IsProjectile,IsResistable,IsSelfTargeted,IsTracking,LossPercent,MinDamage,MaxDamage,DispelSchool,Number,NumberVariance,MinPower,MaxPower,PowerVariance,MetaSpellType,NonComponentTargetType,NotFound,NumProjectiles,NumProjectilesVariance,PortalLifetime,Position,PowerMod,Proportion,RecoveryAmount,RecoveryInterval,School,SlayerCreatureType,SlayerDamageBonus,Source,SourceLoss,SpellEconomyMod,SpreadAngle,StatModKey,StatModType,StatModVal,TargetEffect,FizzleEffect,CasterEffect,TransferCap,TransferFlags,UpdatesMaxVitals,UpdatesRunRate,VitalDamageType,Wcid,WeenieClassId
Legendary Quickness,6106,Increases the target's Quickness by 35 points. Additional spells can be layered over this.,1,35,0,0,10,0,1,0,0,0,QuicknessIncrease,0.01,0,1,1,Undef,Undef,0,780,1,0,0,100668294,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,None,0,0,0,0,0,Enchantment,Creature,FALSE,0,0,0,00000001 [0 0 0],35,1,0,0,CreatureEnchantment,Invalid,0,Undef,0,1,0,3,"Attribute, SingleStat, Additive",35,AttribUpGreen,Invalid,Invalid,0,0,System.Collections.Generic.List`1[ACE.Entity.Enum.Properties.PropertyAttribute2nd],TRUE,Undef,0,780
Legendary Strength,6107,Increases the target's Strength by 35 points. Additional spells can be layered over this.,1,35,0,0,10,0,1,0,0,0,StrengthIncrease,0.01,0,1,1,Undef,Undef,0,780,1,0,0,100668300,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,None,0,0,0,0,0,Enchantment,Creature,FALSE,0,0,0,00000001 [0 0 0],35,1,0,0,CreatureEnchantment,Invalid,0,Undef,0,1,0,1,"Attribute, SingleStat, Additive",35,AttribUpRed,Invalid,Invalid,0,0,System.Collections.Generic.List`1[ACE.Entity.Enum.Properties.PropertyAttribute2nd],TRUE,Undef,0,780
Summoning Mastery Other I,6108,Increases the target's Summoning skill by 10 points.,1,1,0,0,10,0,1,0,0,0,SummoningRaising,0.01,0,1,1,Undef,Undef,0,1800,1,0,0,100693007,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,None,0,0,0,0,0,Enchantment,Creature,FALSE,0,0,0,00000001 [0 0 0],25,1,0,0,CreatureEnchantment,Invalid,0,Undef,0,1,0,54,"Skill, SingleStat, Additive",10,SkillUpBlue,Invalid,Invalid,0,0,System.Collections.Generic.List`1[ACE.Entity.Enum.Properties.PropertyAttribute2nd],FALSE,Undef,0,1800
Summoning Mastery Other II,6109,Increases the target's Summoning skill by 15 points.,2,50,0,0,20,5,0.85,0,0,0,SummoningRaising,0.05,0,1,1,Undef,Undef,0,1800,1,0,0,100693007,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,None,0,0,0,0,0,Enchantment,Creature,FALSE,0,0,0,00000001 [0 0 0],50,1,0,0,CreatureEnchantment,Invalid,0,Undef,0,1,0,54,"Skill, SingleStat, Additive",15,SkillUpBlue,Invalid,Invalid,0,0,System.Collections.Generic.List`1[ACE.Entity.Enum.Properties.PropertyAttribute2nd],FALSE,Undef,0,1800
Summoning Mastery Other III,6110,Increases the target's Summoning skill by 20 points.,3,100,0,0,30,5,0.7,0,0,0,SummoningRaising,0.1,0,1,1,Undef,Undef,0,1800,1,0,0,100693007,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,None,0,0,0,0,0,Enchantment,Creature,FALSE,0,0,0,00000001 [0 0 0],100,1,0,0,CreatureEnchantment,Invalid,0,Undef,0,1,0,54,"Skill, SingleStat, Additive",20,SkillUpBlue,Invalid,Invalid,0,0,System.Collections.Generic.List`1[ACE.Entity.Enum.Properties.PropertyAttribute2nd],FALSE,Undef,0,1800
Summoning Mastery Other IV,6111,Increases the target's Summoning skill by 25 points.,4,150,0,0,40,5,0.55,0,0,0,SummoningRaising,0.15,0,1,1,Undef,Undef,0,1800,1,0,0,100693007,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,None,0,0,0,0,0,Enchantment,Creature,FALSE,0,0,0,00000001 [0 0 0],150,1,0,0,CreatureEnchantment,Invalid,0,Undef,0,1,0,54,"Skill, SingleStat, Additive",25,SkillUpBlue,Invalid,Invalid,0,0,System.Collections.Generic.List`1[ACE.Entity.Enum.Properties.PropertyAttribute2nd],FALSE,Undef,0,1800
Summoning Mastery Other V,6112,Increases the target's Summoning skill by 30 points.,5,200,0,0,50,5,0.4,0,0,0,SummoningRaising,0.2,0,1,1,Undef,Undef,0,1800,1,0,0,100693007,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,None,0,0,0,0,0,Enchantment,Creature,FALSE,0,0,0,00000001 [0 0 0],200,1,0,0,CreatureEnchantment,Invalid,0,Undef,0,1,0,54,"Skill, SingleStat, Additive",30,SkillUpBlue,Invalid,Invalid,0,0,System.Collections.Generic.List`1[ACE.Entity.Enum.Properties.PropertyAttribute2nd],FALSE,Undef,0,1800
Summoning Mastery Other VI,6113,Increases the target's Summoning skill by 35 points.,6,250,0,0,60,5,0.25,0,0,0,SummoningRaising,0.3,0,1,1,Undef,Undef,0,2700,1,0,0,100693007,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,None,0,0,0,0,0,Enchantment,Creature,FALSE,0,0,0,00000001 [0 0 0],250,1,0,0,CreatureEnchantment,Invalid,0,Undef,0,1,0,54,"Skill, SingleStat, Additive",35,SkillUpBlue,Invalid,Invalid,0,0,System.Collections.Generic.List`1[ACE.Entity.Enum.Properties.PropertyAttribute2nd],FALSE,Undef,0,2700
Summoning Mastery Other VII,6114,Increases the target's Summoning skill by 40 points.,7,300,0,0,70,5,0.25,0,0,0,SummoningRaising,0.15,0,1,1,Undef,Undef,0,3600,1,0,0,100693007,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,None,0,0,0,0,0,Enchantment,Creature,FALSE,0,0,0,00000001 [0 0 0],300,1,0,0,CreatureEnchantment,Invalid,0,Undef,0,1,0,54,"Skill, SingleStat, Additive",40,SkillUpBlue,Invalid,Invalid,0,0,System.Collections.Generic.List`1[ACE.Entity.Enum.Properties.PropertyAttribute2nd],FALSE,Undef,0,3600
Incantation of Summoning Mastery Other,6115,Increases the target's Summoning skill by 45 points.,8,400,0,0,80,5,0.25,0,0,0,SummoningRaising,0.15,0,1,1,Undef,Undef,0,5400,1,0,0,100693007,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,None,0,0,0,0,0,Enchantment,Creature,FALSE,0,0,0,00000001 [0 0 0],400,1,0,0,CreatureEnchantment,Invalid,0,Undef,0,1,0,54,"Skill, SingleStat, Additive",45,SkillUpBlue,Invalid,Invalid,0,0,System.Collections.Generic.List`1[ACE.Entity.Enum.Properties.PropertyAttribute2nd],FALSE,Undef,0,5400
Summoning Mastery Self I,6116,Increases the caster's Summoning skill by 10 points.,1,1,0,0,15,0,0,0,0,0,SummoningRaising,0.01,0,1,1,Undef,Undef,0,1800,1,0,0,100693007,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,0,None,0,0,0,0,0,Enchantment,Creature,FALSE,0,0,0,00000001 [0 0 0],25,1,0,0,CreatureEnchantment,Invalid,0,Undef,0,1,0,54,"Skill, SingleStat, Additive",10,SkillUpBlue,Invalid,Invalid,0,0,System.Collections.Generic.List`1[ACE.Entity.Enum.Properties.PropertyAttribute2nd],FALSE,Undef,0,1800
Summoning Mastery Self II,6117,Increases the caster's Summoning skill by 15 points.,2,50,0,0,30,0,0,0,0,0,SummoningRaising,0.05,0,1,1,Undef,Undef,0,1800,1,0,0,100693007,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,0,None,0,0,0,0,0,Enchantment,Creature,FALSE,0,0,0,00000001 [0 0 0],50,1,0,0,CreatureEnchantment,Invalid,0,Undef,0,1,0,54,"Skill, SingleStat, Additive",15,SkillUpBlue,Invalid,Invalid,0,0,System.Collections.Generic.List`1[ACE.Entity.Enum.Properties.PropertyAttribute2nd],FALSE,Undef,0,1800
Summoning Mastery Self III,6118,Increases the caster's Summoning skill by 20 points.,3,100,0,0,40,0,0,0,0,0,SummoningRaising,0.1,0,1,1,Undef,Undef,0,1800,1,0,0,100693007,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,0,None,0,0,0,0,0,Enchantment,Creature,FALSE,0,0,0,00000001 [0 0 0],100,1,0,0,CreatureEnchantment,Invalid,0,Undef,0,1,0,54,"Skill, SingleStat, Additive",20,SkillUpBlue,Invalid,Invalid,0,0,System.Collections.Generic.List`1[ACE.Entity.Enum.Properties.PropertyAttribute2nd],FALSE,Undef,0,1800
Summoning Mastery Self IV,6119,Increases the caster's Summoning skill by 25 points.,4,150,0,0,50,0,0,0,0,0,SummoningRaising,0.15,0,1,1,Undef,Undef,0,1800,1,0,0,100693007,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,0,None,0,0,0,0,0,Enchantment,Creature,FALSE,0,0,0,00000001 [0 0 0],150,1,0,0,CreatureEnchantment,Invalid,0,Undef,0,1,0,54,"Skill, SingleStat, Additive",25,SkillUpBlue,Invalid,Invalid,0,0,System.Collections.Generic.List`1[ACE.Entity.Enum.Properties.PropertyAttribute2nd],FALSE,Undef,0,1800
Summoning Mastery Self V,6120,Increases the caster's Summoning skill by 30 points.,5,200,0,0,60,0,0,0,0,0,SummoningRaising,0.2,0,1,1,Undef,Undef,0,1800,1,0,0,100693007,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,0,None,0,0,0,0,0,Enchantment,Creature,FALSE,0,0,0,00000001 [0 0 0],200,1,0,0,CreatureEnchantment,Invalid,0,Undef,0,1,0,54,"Skill, SingleStat, Additive",30,SkillUpBlue,Invalid,Invalid,0,0,System.Collections.Generic.List`1[ACE.Entity.Enum.Properties.PropertyAttribute2nd],FALSE,Undef,0,1800
Summoning Mastery Self VI,6121,Increases the caster's Summoning skill by 35 points.,6,250,0,0,70,0,0,0,0,0,SummoningRaising,0.3,0,1,1,Undef,Undef,0,2700,1,0,0,100693007,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,0,None,0,0,0,0,0,Enchantment,Creature,FALSE,0,0,0,00000001 [0 0 0],250,1,0,0,CreatureEnchantment,Invalid,0,Undef,0,1,0,54,"Skill, SingleStat, Additive",35,SkillUpBlue,Invalid,Invalid,0,0,System.Collections.Generic.List`1[ACE.Entity.Enum.Properties.PropertyAttribute2nd],FALSE,Undef,0,2700
Summoning Mastery Self VII,6122,Increases the caster's Summoning skill by 40 points.,7,300,0,0,70,0,0,0,0,0,SummoningRaising,0.15,0,1,1,Undef,Undef,0,3600,1,0,0,100693007,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,0,None,0,0,0,0,0,Enchantment,Creature,FALSE,0,0,0,00000001 [0 0 0],300,1,0,0,CreatureEnchantment,Invalid,0,Undef,0,1,0,54,"Skill, SingleStat, Additive",40,SkillUpBlue,Invalid,Invalid,0,0,System.Collections.Generic.List`1[ACE.Entity.Enum.Properties.PropertyAttribute2nd],FALSE,Undef,0,3600
Incantation of Summoning Mastery Self,6123,Increases the caster's Summoning skill by 45 points.,8,400,0,0,80,0,0,0,0,0,SummoningRaising,0.15,0,1,1,Undef,Undef,0,5400,1,0,0,100693007,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,0,None,0,0,0,0,0,Enchantment,Creature,FALSE,0,0,0,00000001 [0 0 0],400,1,0,0,CreatureEnchantment,Invalid,0,Undef,0,1,0,54,"Skill, SingleStat, Additive",45,SkillUpBlue,Invalid,Invalid,0,0,System.Collections.Generic.List`1[ACE.Entity.Enum.Properties.PropertyAttribute2nd],FALSE,Undef,0,5400
Epic Summoning Prowess,6124,Increases the target's Summoning skill by 25 points. Additional spells can be layered over this.,1,25,0,0,10,0,1,0,0,0,ExtraSummoningSkillRaising,0.01,0,1,1,Undef,Undef,0,780,1,0,0,100693007,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,None,0,0,0,0,0,Enchantment,Creature,FALSE,0,0,0,00000001 [0 0 0],25,1,0,0,CreatureEnchantment,Invalid,0,Undef,0,1,0,54,"Skill, SingleStat, Additive",25,SkillUpBlue,Invalid,Invalid,0,0,System.Collections.Generic.List`1[ACE.Entity.Enum.Properties.PropertyAttribute2nd],FALSE,Undef,0,780
Legendary Summoning Prowess,6125,Increases the target's Summoning skill by 35 points. Additional spells can be layered over this.,1,35,0,0,10,0,1,0,0,0,ExtraSummoningSkillRaising,0.01,0,1,1,Undef,Undef,0,780,1,0,0,100693007,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,None,0,0,0,0,0,Enchantment,Creature,FALSE,0,0,0,00000001 [0 0 0],35,1,0,0,CreatureEnchantment,Invalid,0,Undef,0,1,0,54,"Skill, SingleStat, Additive",35,SkillUpBlue,Invalid,Invalid,0,0,System.Collections.Generic.List`1[ACE.Entity.Enum.Properties.PropertyAttribute2nd],FALSE,Undef,0,780
Major Summoning Prowess,6126,Increases the target's Summoning skill by 15 points. Additional spells can be layered over this.,1,2,0,0,10,0,1,0,0,0,ExtraSummoningSkillRaising,0.01,0,1,1,Undef,Undef,0,780,1,0,0,100693007,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,None,0,0,0,0,0,Enchantment,Creature,FALSE,0,0,0,00000001 [0 0 0],25,1,0,0,CreatureEnchantment,Invalid,0,Undef,0,1,0,54,"Skill, SingleStat, Additive",15,SkillUpBlue,Invalid,Invalid,0,0,System.Collections.Generic.List`1[ACE.Entity.Enum.Properties.PropertyAttribute2nd],FALSE,Undef,0,780
Minor Summoning Prowess,6127,Increases the target's Summoning skill by 5 points. Additional spells can be layered over this.,1,1,0,0,10,0,1,0,0,0,ExtraSummoningSkillRaising,0.01,0,1,1,Undef,Undef,0,780,1,0,0,100693007,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,None,0,0,0,0,0,Enchantment,Creature,FALSE,0,0,0,00000001 [0 0 0],25,1,0,0,CreatureEnchantment,Invalid,0,Undef,0,1,0,54,"Skill, SingleStat, Additive",5,SkillUpBlue,Invalid,Invalid,0,0,System.Collections.Generic.List`1[ACE.Entity.Enum.Properties.PropertyAttribute2nd],FALSE,Undef,0,780
Summoning Ineptitude Other I,6129,Decreases the target's Summoning skill by 10 points.,1,1,0,0,10,0,1,0,0,0,SummoningLowering,0.01,0,1,1,Undef,Undef,0,60,1,0,0,100693007,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,0,0,0,None,0,0,0,0,0,Enchantment,Creature,FALSE,0,0,0,00000001 [0 0 0],25,1,0,0,CreatureEnchantment,Invalid,0,Undef,0,1,0,54,"Skill, SingleStat, Additive",-10,SkillDownBlue,Invalid,Invalid,0,0,System.Collections.Generic.List`1[ACE.Entity.Enum.Properties.PropertyAttribute2nd],FALSE,Undef,0,60
Summoning Ineptitude Other II,6130,Decreases the target's Summoning skill by 15 points.,2,75,0,0,20,5,0.85,0,0,0,SummoningLowering,0.05,0,1,1,Undef,Undef,0,90,1,0,0,100693007,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,0,0,0,None,0,0,0,0,0,Enchantment,Creature,FALSE,0,0,0,00000001 [0 0 0],75,1,0,0,CreatureEnchantment,Invalid,0,Undef,0,1,0,54,"Skill, SingleStat, Additive",-15,SkillDownBlue,Invalid,Invalid,0,0,System.Collections.Generic.List`1[ACE.Entity.Enum.Properties.PropertyAttribute2nd],FALSE,Undef,0,90
Summoning Ineptitude Other III,6131,Decreases the target's Summoning skill by 20 points.,3,125,0,0,30,5,0.7,0,0,0,SummoningLowering,0.1,0,1,1,Undef,Undef,0,120,1,0,0,100693007,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,0,0,0,None,0,0,0,0,0,Enchantment,Creature,FALSE,0,0,0,00000001 [0 0 0],125,1,0,0,CreatureEnchantment,Invalid,0,Undef,0,1,0,54,"Skill, SingleStat, Additive",-20,SkillDownBlue,Invalid,Invalid,0,0,System.Collections.Generic.List`1[ACE.Entity.Enum.Properties.PropertyAttribute2nd],FALSE,Undef,0,120
Summoning Ineptitude Other IV,6132,Decreases the target's Summoning skill by 25 points.,4,175,0,0,40,5,0.55,0,0,0,SummoningLowering,0.15,0,1,1,Undef,Undef,0,150,1,0,0,100693007,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,0,0,0,None,0,0,0,0,0,Enchantment,Creature,FALSE,0,0,0,00000001 [0 0 0],175,1,0,0,CreatureEnchantment,Invalid,0,Undef,0,1,0,54,"Skill, SingleStat, Additive",-25,SkillDownBlue,Invalid,Invalid,0,0,System.Collections.Generic.List`1[ACE.Entity.Enum.Properties.PropertyAttribute2nd],FALSE,Undef,0,150
Summoning Ineptitude Other V,6133,Decreases the target's Summoning skill by 30 points.,5,225,0,0,50,5,0.4,0,0,0,SummoningLowering,0.2,0,1,1,Undef,Undef,0,180,1,0,0,100693007,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,0,0,0,None,0,0,0,0,0,Enchantment,Creature,FALSE,0,0,0,00000001 [0 0 0],225,1,0,0,CreatureEnchantment,Invalid,0,Undef,0,1,0,54,"Skill, SingleStat, Additive",-30,SkillDownBlue,Invalid,Invalid,0,0,System.Collections.Generic.List`1[ACE.Entity.Enum.Properties.PropertyAttribute2nd],FALSE,Undef,0,180
Summoning Ineptitude Other VI,6134,Decreases the target's Summoning skill by 35 points.,6,275,0,0,60,5,0.25,0,0,0,SummoningLowering,0.3,0,1,1,Undef,Undef,0,210,1,0,0,100693007,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,0,0,0,None,0,0,0,0,0,Enchantment,Creature,FALSE,0,0,0,00000001 [0 0 0],275,1,0,0,CreatureEnchantment,Invalid,0,Undef,0,1,0,54,"Skill, SingleStat, Additive",-35,SkillDownBlue,Invalid,Invalid,0,0,System.Collections.Generic.List`1[ACE.Entity.Enum.Properties.PropertyAttribute2nd],FALSE,Undef,0,210
Summoning Ineptitude Other VII,6135,Decreases the target's Summoning skill by 40 points.,7,325,0,0,70,5,0.25,0,0,0,SummoningLowering,0.15,0,1,1,Undef,Undef,0,240,1,0,0,100693007,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,0,0,0,None,0,0,0,0,0,Enchantment,Creature,FALSE,0,0,0,00000001 [0 0 0],325,1,0,0,CreatureEnchantment,Invalid,0,Undef,0,1,0,54,"Skill, SingleStat, Additive",-40,SkillDownBlue,Invalid,Invalid,0,0,System.Collections.Generic.List`1[ACE.Entity.Enum.Properties.PropertyAttribute2nd],FALSE,Undef,0,240
Incantation of Summoning Ineptitude Other,6136,Decreases the target's Summoning skill by 45 points.,8,400,0,0,80,5,0.25,0,0,0,SummoningLowering,0.15,0,1,1,Undef,Undef,0,300,1,0,0,100693007,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,0,0,0,None,0,0,0,0,0,Enchantment,Creature,FALSE,0,0,0,00000001 [0 0 0],400,1,0,0,CreatureEnchantment,Invalid,0,Undef,0,1,0,54,"Skill, SingleStat, Additive",-45,SkillDownBlue,Invalid,Invalid,0,0,System.Collections.Generic.List`1[ACE.Entity.Enum.Properties.PropertyAttribute2nd],FALSE,Undef,0,300
Rynthid Recall,6150,Transports the caster to the area overrun by the Rynthid.,5,225,0,0,150,0,0,0,0,0,PortalSending,0.25,0,1,1,Undef,Undef,0,0,1,0,0,100691483,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,0,0,0,None,0,0,0,0,0,PortalSending,Creature,FALSE,0,0,0,3032001C [83.3 89.2 133],225,1,0,0,ItemEnchantment,Invalid,0,Undef,0,1,0,0,Undef,0,AttribUpPurple,Invalid,Invalid,0,0,System.Collections.Generic.List`1[ACE.Entity.Enum.Properties.PropertyAttribute2nd],FALSE,Undef,0,0
Crimson Storm,6151,Shoots eight waves of lightning outward from the caster. Each wave does 42-84 points of electric damage to the first thing it hits.,5,200,42,42,80,4,0,0,0,0,ElectricRing,0.2,0,0,1,Electric,Undef,0,0,1,0,0,100670716,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,0,42,84,None,0,0,0,0,0,Projectile,None,FALSE,9,0,0,00000001 [0 0 0],200,1,0,0,WarMagic,Invalid,1,Undef,0,1,360,0,Undef,0,Invalid,Invalid,Invalid,0,0,System.Collections.Generic.List`1[ACE.Entity.Enum.Properties.PropertyAttribute2nd],FALSE,Undef,7273,0
Tryptophan Coma,6153,"You are soooooo sleepy, reducing your Quickness.",8,400,0,0,80,5,0.25,0,0,0,QuicknessLowering,0.15,0,1,1,Undef,Undef,0,300,1,0,0,100669950,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,None,0,0,0,0,0,Enchantment,Creature,FALSE,0,0,0,00000001 [0 0 0],400,1,0,0,CreatureEnchantment,Invalid,0,Undef,0,1,0,3,"Attribute, SingleStat, Multiplicative",0.01,AttribDownGreen,Invalid,Invalid,0,0,System.Collections.Generic.List`1[ACE.Entity.Enum.Properties.PropertyAttribute2nd],TRUE,Undef,0,300
Honeyed Life Mead,6170,Increases maximum health by 20 points.,1,20,0,0,70,0,0,0,0,0,700,0.3,0,1,1,Undef,Undef,0,10800,1,0,0,100670841,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,None,0,0,0,0,0,Enchantment,Creature,FALSE,0,0,0,00000001 [0 0 0],25,1,0,0,LifeMagic,Invalid,0,Undef,0,1,0,1,"SecondAtt, SingleStat, Additive",20,HealthUpRed,Invalid,Invalid,0,0,System.Collections.Generic.List`1[ACE.Entity.Enum.Properties.PropertyAttribute2nd],FALSE,Undef,0,10800
Honeyed Mana Mead,6171,Increases maximum mana by 50 points.,1,20,0,0,70,0,0,0,0,0,701,0.3,0,1,1,Undef,Undef,0,10800,1,0,0,100670841,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,None,0,0,0,0,0,Enchantment,Creature,FALSE,0,0,0,00000001 [0 0 0],25,1,0,0,LifeMagic,Invalid,0,Undef,0,1,0,5,"SecondAtt, SingleStat, Additive",50,HealthUpRed,Invalid,Invalid,0,0,System.Collections.Generic.List`1[ACE.Entity.Enum.Properties.PropertyAttribute2nd],FALSE,Undef,0,10800
Honeyed Vigor Mead,6172,Increases maximum stamina by 50 points.,1,20,0,0,70,0,0,0,0,0,702,0.3,0,1,1,Undef,Undef,0,10800,1,0,0,100670841,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,None,0,0,0,0,0,Enchantment,Creature,FALSE,0,0,0,00000001 [0 0 0],25,1,0,0,LifeMagic,Invalid,0,Undef,0,1,0,3,"SecondAtt, SingleStat, Additive",50,HealthUpRed,Invalid,Invalid,0,0,System.Collections.Generic.List`1[ACE.Entity.Enum.Properties.PropertyAttribute2nd],FALSE,Undef,0,10800
Searing Disc II,6189,Shoots eight waves of acid outward from the caster. Each wave does 49-96 points of acid damage to the first thing it hits.,7,300,49,47,90,4,0,0,0,0,AcidRing,0.2,0,0,1,Acid,Undef,0,0,1,0,0,100670700,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,0,49,96,None,0,0,0,0,0,Projectile,None,FALSE,9,0,0,00000001 [0 0 0],300,1,0,0,WarMagic,Invalid,1,Undef,0,1,360,0,Undef,0,Invalid,Invalid,Invalid,0,0,System.Collections.Generic.List`1[ACE.Entity.Enum.Properties.PropertyAttribute2nd],FALSE,Undef,7301,0
Horizon's Blades II,6190,Shoots eight blades outward from the caster. Each blade does 49-98 points of slashing damage to the first thing it hits.,7,300,49,49,90,4,0,0,0,0,SlashingRing,0.2,0,0,1,Slash,Undef,0,0,1,0,0,100670724,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,0,49,98,None,0,0,0,0,0,Projectile,None,FALSE,9,0,0,00000001 [0 0 0],300,1,0,0,WarMagic,Invalid,1,Undef,0,1,360,0,Undef,0,Invalid,Invalid,Invalid,0,0,System.Collections.Generic.List`1[ACE.Entity.Enum.Properties.PropertyAttribute2nd],FALSE,Undef,7275,0
Cassius' Ring of Fire II,6191,Shoots eight waves of flame outward from the caster. Each wave does 49-98 points of fire damage to the first thing it hits.,7,300,49,49,90,4,0,0,0,0,FireRing,0.2,0,0,1,Fire,Undef,0,0,1,0,0,100670708,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,0,49,98,None,0,0,0,0,0,Projectile,None,FALSE,9,0,0,00000001 [0 0 0],300,1,0,0,WarMagic,Invalid,1,Undef,0,1,360,0,Undef,0,Invalid,Invalid,Invalid,0,0,System.Collections.Generic.List`1[ACE.Entity.Enum.Properties.PropertyAttribute2nd],FALSE,Undef,7270,0
Nuhmudira's Spines II,6192,Shoots eight waves of force outward from the caster. Each wave does 49-98 points of piercing damage to the first thing it hits.,7,300,49,49,90,4,0,0,0,0,PiercingRing,0.2,0,0,1,Pierce,Undef,0,0,1,0,0,100670720,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,0,49,98,None,0,0,0,0,0,Projectile,None,FALSE,9,0,0,00000001 [0 0 0],300,1,0,0,WarMagic,Invalid,1,Undef,0,1,360,0,Undef,0,Invalid,Invalid,Invalid,0,0,System.Collections.Generic.List`1[ACE.Entity.Enum.Properties.PropertyAttribute2nd],FALSE,Undef,7271,0
